supplier_id,company_name,sector,city,company_size,founded_year,employee_count,vkn,supplier_annual_revenue_tl,annual_purchase_volume_tl,total_orders_last_year,late_orders_last_year,price_q1,price_q2,price_q3,price_q4,units_shipped_last_year,units_returned_last_year,contract_start_date,last_audit_date,payment_terms_days,iso_certified,overdue_debt_ratio,debt_to_revenue_ratio,payment_default_last_3y,has_export_documentation,requires_full_upfront_payment,site_visit_verified,period,vkn_valid,delivery_delay_rate,price_volatility,supplier_dependency_ratio,quality_return_rate,has_estimated_inputs,delivery_delay_rate_score,price_volatility_score,supplier_dependency_ratio_score,quality_return_rate_score,risk_score,risk_level,financial_risk_score,financial_risk_has_estimated_inputs,financial_risk_level
SUP061,Erdoğan İnönü Oto Yedek Parça San. Tic. Ltd. Şti.,Otomotiv Yan Sanayi,Kayseri,Medium,2003.0,60.0,6964016585,262410837.34,12323384.94,97,27.0,1165.81,1182.32,1097.3,,99109,6170.0,2024-12-16,,45.0,False,0.13,0.33,False,True,,,2025-Q3,True,0.27835051546391754,0.039254187180366266,0.005172658315513438,0.062254689281498146,True,31.958762886597942,18.326609462832973,0.1287080372574846,16.333915063231174,18.2,Low,17.3,False,Low
SUP047,Şensoy Şama İplik San. Tic. Ltd. Şti.,Tekstil,Adana,Medium,1985.0,243.0,1147679763,438574965.13,31937067.66,47,12.0,727.66,652.81,714.43,702.55,102678,7513.0,2021-03-25,2026-04-29,60.0,True,0.2,0.8,False,True,False,True,2025-Q3,True,0.2553191489361702,0.04673648279947472,0.01340537031091186,0.07317049416622841,False,29.314420803782504,22.0805448865671,0.8645215954594163,19.369008100181752,18.9,Low,37.7,False,High
SUP067,Akçay Fırat Karton Ltd. Şti.,Ambalaj,Ankara,Micro,2017.0,2.0,6371473217,3731829.4,322536.66,17,4.0,98.27,99.66,100.48,102.47,4349,614.0,2023-01-17,,30.0,False,0.15,0.6,False,False,False,,2025-Q3,True,0.23529411764705882,0.017517277739506218,0.00013538260344295717,0.1411818808921591,False,27.01525054466231,7.421005286468159,7.420157478939759e-05,38.279284389013185,17.1,Low,27.2,True,Medium
SUP038,Zengin Gülen Plastik Tic.,Plastik ve Kauçuk,Kocaeli,Small,2008.0,18.0,2456232859,78001959.14,16611017.37,23,6.0,128.5,119.85,124.24,124.58,9675,1258.0,2023-12-25,2026-08-08,60.0,False,0.09,0.4,False,False,True,True,2025-Q3,True,0.2608695652173913,0.02845447678078254,0.0069723633195271,0.13002583979328167,False,29.951690821256037,12.908297022526336,0.23386180839053333,35.177394696343576,19.0,Low,15.9,True,Low
SUP043,Erdoğan Kisakürek Makine İmalat Tic.,Makine İmalat,Bursa,Small,1988.0,40.0,7617511595,42583507.64,6332546.93,14,3.0,216.29,185.85,181.15,204.32,8376,1001.0,2023-11-16,2025-12-17,45.0,True,0.09,0.31,False,True,False,True,2025-Q3,False,0.21428571428571427,0.08299593927029456,0.002658044173360343,0.11950811843361987,False,24.6031746031746,40.272242330803465,0.03397590485724976,32.25298708734071,23.5,Low,13.1,False,Low
SUP082,Gülen Elektrik Ltd. Şti.,Elektronik,Adana,Small,2018.0,24.0,7440892684,22612201.76,5003120.64,51,6.0,321.3,304.4,333.73,,15025,1217.0,2018-05-14,,90.0,True,0.07,0.4,False,True,False,True,2025-Q3,True,0.11764705882352941,0.046032522159192686,0.002100026389503736,0.08099833610648918,True,13.507625272331156,21.72736146278998,0.021202574225925485,21.54550619795095,13.4,Low,14.1,False,Low
SUP032,Çamurcuoğlu Ambalaj Ltd. Şti.,Ambalaj,İstanbul,Small,2011.0,15.0,4171274842,59429767.52,13052246.7,60,17.0,94.71,85.89,108.21,109.46,1110,48.0,2017-10-26,2025-02-20,90.0,False,0.12,0.42,False,True,True,True,2025-Q3,True,0.2833333333333333,0.11351361001978989,0.0054785931590714265,0.043243243243243246,False,32.53086419753086,55.58323391790623,0.1443847433545637,11.047863498331395,27.0,Medium,19.1,False,Low
SUP048,Şafak Metal Ltd. Şti.,Metal ve Çelik,Mersin,Small,1993.0,26.0,5510762262,71063762.93,9147814.98,32,2.0,138.92,142.43,155.5,134.34,2256,219.0,2018-08-04,2025-04-25,45.0,False,0.2,0.55,False,False,True,False,2025-Q3,True,0.0625,0.06367821793408909,0.003839734087303079,0.09707446808510638,False,7.175925925925926,30.580366719178404,0.07091562925745605,26.015406195673858,14.1,Low,30.1,False,Medium
SUP021,Arslan Çorlu Kauçuk Tic.,Plastik ve Kauçuk,Çorum,Small,,26.0,2708053107,22212953.85,3244089.3,11,9.0,243.96,268.93,282.49,247.33,1866,137.0,2020-07-27,2026-05-03,30.0,False,0.28,0.9,True,True,False,True,2025-Q3,True,0.8181818181818182,0.0700915275156283,0.0013616847623939572,0.07341907824222937,False,93.93939393939394,33.79798217399014,0.008906303487281365,19.43812584331975,44.2,High,87.8,False,High
SUP036,Durmuş Tekstil San. Tic. Ltd. Şti.,Tekstil,Manisa,Medium,,177.0,3374740742,364030998.37,8217152.53,45,4.0,991.96,964.98,791.94,759.05,49714,9215.0,2020-11-20,,45.0,True,0.22,0.21,False,True,False,True,2025-Q3,True,0.08888888888888889,0.13508542983609104,0.0034490947553040404,0.1853602606911534,True,10.20576131687243,66.40601113563818,0.05721757266180048,50.56289465207799,27.8,Medium,21.6,False,Low
SUP072,Erdoğan Akçay Yapı Ltd. Şti.,İnşaat Malzemeleri,Eskişehir,Small,2015.0,43.0,7527858547,46933966.84,9364814.04,19,7.0,240.98,258.52,311.28,319.18,7124,25.0,2017-09-10,2025-03-06,90.0,,0.08,0.66,False,True,,False,2025-Q3,True,0.3684210526315789,0.13668450836556664,0.003930817989788689,0.0035092644581695676,False,42.30019493177387,67.20828330486404,0.0743206419918262,0.0,31.6,Medium,22.9,False,Low
SUP074,Yüksel Kimya San. Tic. Ltd. Şti.,Kimya,Denizli,Medium,2005.0,75.0,3082677344,198303923.41,20365372.35,125,13.0,339.05,346.72,347.44,314.05,112967,8277.0,2017-11-24,2025-10-14,60.0,True,0.14,0.48,False,False,False,True,2025-Q3,True,0.104,0.04644799779804672,0.00854822868454152,0.07326918480618233,False,11.94074074074074,21.935809350682778,0.35152825231614426,19.396448612109126,12.7,Low,22.7,False,Low
SUP005,Bilir Bilgin Tekstil San. ve Tic. A.Ş.,Tekstil,Van,Medium,1986.0,179.0,2489325281,896309605.12,104317004.72,148,14.0,177.28,164.27,178.69,167.38,97702,4998.0,2017-03-14,2024-11-21,30.0,False,0.11,0.37,False,True,False,True,2025-Q3,True,0.0945945945945946,0.04163721975025242,0.04378636426124352,0.051155554645759556,False,10.860860860860862,19.52219846858703,9.223640100289979,13.247847970164075,13.0,Low,16.7,False,Low
SUP020,Ulker Mobilya Ltd. Şti.,Mobilya,İzmir,Small,2012.0,41.0,1656272985,78903511.85,8217152.53,61,11.0,304.93,310.1,326.57,309.02,883,90.0,2017-11-16,,30.0,False,0.15,0.73,True,True,False,False,2025-Q3,True,0.18032786885245902,0.030513385272620108,0.0034490947553040404,0.10192525481313704,False,20.704310868245297,13.941270045136875,0.05721757266180048,27.364146776643118,14.9,Low,71.2,True,High
SUP018,Şener Mansız Otomotiv Tic.,Otomotiv Yan Sanayi,Denizli,Micro,2019.0,6.0,8986872771,8139043.63,1813923.35,32,8.0,51.45,56.58,77.29,65.44,4175,501.0,2021-09-05,2026-06-16,60.0,False,0.36,1.07,False,True,True,False,2025-Q3,True,0.25,0.18056284377314497,0.000761382180769685,0.12,False,28.703703703703702,89.2224412593211,0.0027749107548865276,32.38975266101023,37.2,High,60.0,False,High
SUP066,Hançer Gülen Mobilya Tic.,Mobilya,Diyarbakır,Micro,,7.0,1784473642,7346011.3,1561729.22,11,7.0,151.16,148.51,127.59,168.38,1339,74.0,2020-02-11,2026-03-17,90.0,False,0.19,0.37,False,True,False,False,2025-Q3,True,0.6363636363636364,0.11229400625708344,0.0006555253833053856,0.05526512322628827,False,73.06397306397307,54.97134767325546,0.002053329063903108,14.390496003483314,41.5,High,23.8,False,Low
SUP083,Bilge Sakarya Plastik Tic.,Plastik ve Kauçuk,Adana,Small,2014.0,,9668826348,38686101.16,5378115.52,55,18.0,373.78,335.7,,333.98,6579,1647.0,2022-06-19,2026-05-24,45.0,False,0.15,0.4,False,True,False,True,2025-Q3,True,0.32727272727272727,0.06468421071148404,0.002257427979549901,0.2503419972640219,True,37.57575757575757,31.085082399408847,0.024502219079654178,68.63078962491336,31.2,Medium,21.2,True,Low
SUP022,Sakarya Kısakürek İplik Ltd. Şti.,Tekstil,Manisa,Micro,2009.0,2.0,1496631931,4998830.08,493566.88,20,9.0,56.8,51.06,54.47,44.61,1593,55.0,2020-08-26,,30.0,False,0.18,0.63,True,,True,False,2025-Q3,True,0.45,0.1024972317333834,0.0002071713931297535,0.03452605147520402,False,51.66666666666667,50.056217238027386,0.00019250870116760643,8.62408547038687,31.9,Medium,70.8,False,High
SUP045,Bilge Otomotiv Tic.,Otomotiv Yan Sanayi,Eskişehir,Small,2012.0,13.0,5945198329,77013007.23,8329381.79,15,2.0,180.92,188.07,200.25,156.72,1940,317.0,2020-12-20,,90.0,False,0.25,0.45,False,False,,False,2025-Q3,True,0.13333333333333333,0.10105465280535386,0.003496202235741385,0.1634020618556701,False,15.308641975308642,49.33246233510258,0.05879157703045268,44.45751102775367,24.4,Low,31.5,False,Medium
SUP019,Akar Kimya San. Tic. Ltd. Şti.,Kimya,Manisa,Medium,1984.0,230.0,4166587605,664073593.28,33329661.51,157,5.0,679.14,,729.4,,110381,404.0,2022-11-05,2025-12-02,45.0,False,0.15,0.4,False,,False,,2025-Q3,True,0.03184713375796178,0.05046244596878452,0.0139899022551307,0.003660050189797157,True,3.65652276480302,23.949894327008927,0.941560324829663,0.04192533019480618,7.5,Low,21.2,True,Low
SUP030,Alemdar Türk Yapı Ltd. Şti.,İnşaat Malzemeleri,Antalya,Small,2002.0,46.0,1278742962,49398297.72,9249259.59,25,11.0,212.41,263.19,254.86,239.53,9700,1628.0,2017-08-23,2025-03-06,90.0,False,0.15,1.17,False,True,False,False,2025-Q4,True,0.44,0.09205842693064074,0.0038534569977972826,0.16783505154639175,False,50.06896551724138,38.53071248138393,0.08517521538386216,30.308947704963245,31.7,High,41.1,True,Medium
SUP024,Arsoy Mobilya San. ve Tic. A.Ş.,Mobilya,Konya,Medium,1986.0,174.0,4545494802,847657917.0,17169914.61,77,28.0,1014.79,964.47,954.19,1069.17,52925,12785.0,2022-11-24,2025-01-14,45.0,True,0.16,0.52,False,True,False,True,2025-Q4,True,0.36363636363636365,0.05276207551864081,0.00715338638316738,0.24156825696740672,False,41.37931034482759,17.38084743525759,0.29355616079197644,43.90669882662138,25.5,Medium,24.3,False,Low
SUP083,Bilge Sakarya Plastik Tic.,Plastik ve Kauçuk,Adana,Small,2014.0,13.0,9668826348,38686101.16,5518180.22,50,14.0,391.38,338.82,326.47,319.43,6261,1555.0,2022-06-19,2026-05-24,,False,0.15,0.25,False,True,False,,2025-Q4,True,0.28,0.09467729982468623,0.002299002420351092,0.2483628813288612,False,31.862068965517242,39.94022777457998,0.0303074384303336,45.15975178294763,27.9,Medium,16.1,False,Low
SUP007,Şensoy Elektronik Tic.,Elektronik,Bursa,Small,2002.0,41.0,4829973768,62947784.66,5772046.88,22,2.0,159.21,121.35,129.79,124.43,1791,109.0,2020-01-28,2026-03-20,45.0,True,0.18,0.22,True,False,True,False,2025-Q4,True,0.09090909090909091,0.1298761281202443,0.0024047691844866874,0.060859854829704074,False,10.344827586206897,58.884746578060884,0.033161649027912854,10.58076563505215,19.9,Low,57.8,False,High
SUP071,Şener Ambalaj Tic.,Ambalaj,Mersin,Small,1999.0,13.0,8289623090,83417394.99,8634481.93,54,0.0,129.58,145.98,154.76,147.24,11133,325.0,2017-11-25,2026-03-13,30.0,False,0.22,0.59,False,True,False,True,2025-Q4,True,0.0,0.07346057586771004,0.0035973263039871806,0.02919249079313752,False,0.0,28.521079882037142,0.07422672782647897,4.740724741815044,7.9,Low,31.3,False,Medium
SUP012,Şama İçecek Tic.,Gıda ve İçecek,İzmir,Micro,2002.0,7.0,5005242782,7552958.5,782808.3,13,6.0,156.61,173.99,157.73,,1062,206.0,2020-05-09,2026-04-26,90.0,False,0.21,0.57,False,False,True,True,2025-Q4,True,0.46153846153846156,0.05975773377805768,0.00032613617254619563,0.19397363465160075,True,52.51989389920425,21.146011955094004,0.0005948525353725503,35.129380313418764,28.9,Medium,29.9,False,Medium
SUP026,Şener Aksu Demir Çelik San. ve Tic. A.Ş.,Metal ve Çelik,Çorum,Medium,1987.0,125.0,4524082408,785970648.54,30213106.76,54,10.0,511.45,684.24,591.24,622.87,108378,1074.0,2017-11-27,,30.0,False,0.33,0.23,False,True,False,True,2025-Q4,True,0.18518518518518517,0.11936298857354685,0.012587484061469444,0.00990976028345236,True,21.0727969348659,53.22642272268522,0.9089941629163467,1.184636695465553,21.1,Low,30.9,False,Medium
SUP060,Gül Metal San. ve Tic. A.Ş.,Metal ve Çelik,Balıkesir,Medium,1998.0,161.0,7765277583,833865472.59,64594388.5,68,9.0,501.68,443.29,470.62,,74618,10593.0,2018-01-12,,60.0,False,0.15,0.46,False,True,False,,2025-Q4,True,0.1323529411764706,0.06191379467501617,0.026911526913232772,0.14196306521214722,True,15.060851926977689,22.30643513341425,4.154948481586651,25.53768041518217,15.7,Low,21.8,False,Low
SUP062,Ülker Mobilya Tic.,Mobilya,Van,Micro,2002.0,3.0,9565431027,,381190.59,23,14.0,16.58,15.03,18.27,14.39,4285,385.0,2018-10-31,2024-12-18,90.0,False,0.15,0.5,False,True,False,True,2025-Q4,True,0.6086956521739131,0.10782280256737356,0.00015881287926204426,0.08984830805134189,False,69.26536731634184,47.0153275988965,0.00012932744937794717,15.926766396295521,38.4,High,22.9,True,Low
SUP046,Gül Demir Taşımacılık Ltd. Şti.,Lojistik,Eskişehir,Micro,2022.0,5.0,1244550220,5953950.04,1683874.19,17,2.0,187.04,178.93,183.66,,911,39.0,2016-11-20,2026-02-20,90.0,False,0.18,0.2,True,True,False,True,2025-Q4,True,0.11764705882352941,0.022235051779538686,0.0007015412117831727,0.042810098792535674,True,13.387423935091277,0.9507614567220555,0.002808189147444435,7.2520606235362735,6.0,Low,57.3,False,High
SUP075,Soylu Bilir Otomotiv Tic.,Otomotiv Yan Sanayi,Tekirdağ,Micro,2023.0,5.0,1049915474,7517521.96,2445660.65,26,0.0,53.42,58.76,47.4,54.59,4204,640.0,2021-06-06,2026-02-11,90.0,False,0.15,0.53,True,True,False,True,2025-Q4,True,0.0,0.08764477613788144,0.001018919196101831,0.1522359657469077,False,0.0,36.15522174818872,0.00594084041480661,27.432191090143395,13.2,Low,63.7,True,High
SUP061,Erdogan İnonu Oto Yedek Parca San. Tic. Ltd. Şti.,Otomotiv Yan Sanayi,Kayseri,Medium,,60.0,6964016585,262410837.34,13256204.89,102,7.0,1231.47,1213.22,1039.45,1415.59,97874,6546.0,2024-12-16,2026-06-05,45.0,False,0.09,0.4,False,True,False,True,2025-Q4,True,0.06862745098039216,0.12553196385304763,0.005522843747712898,0.06688190939371028,True,7.809330628803246,56.546654498566795,0.17497577884701826,11.691342596067642,18.7,Low,15.0,False,Low
SUP032,Camurcuoglu Ambalaj Ltd. Şti.,Ambalaj,İstanbul,Small,2011.0,15.0,4171274842,,13954842.15,61,14.0,94.4,90.89,110.82,112.74,1035,38.0,2017-10-26,,90.0,False,0.1,0.38,False,True,True,True,2025-Q4,True,0.22950819672131148,0.109259470809899,0.005813912304311699,0.03671497584541063,False,26.116449971735445,47.788563239195405,0.193906827181528,6.128008516786389,22.1,Low,15.3,False,Low
SUP042,Aksu Çetin Elektronik San. ve Tic. A.Ş.,Elektronik,Denizli,Medium,1976.0,83.0,1539502409,309698811.14,31453526.94,118,14.0,1017.61,,902.71,793.04,37336,6949.0,2019-04-17,2026-01-10,45.0,False,0.06,0.25,False,,False,True,2025-Q4,True,0.11864406779661017,0.12415803613558861,0.013104272002852108,0.1861206342404114,True,13.500876680303916,55.80718671687047,0.9851664037542172,33.68114346355034,24.0,Low,8.3,False,Low
SUP065,İhsanoğlu Lojistik Ltd. Şti.,Lojistik,Trabzon,Small,1999.0,32.0,9414384245,96963815.25,9658586.51,49,6.0,83.64,89.29,82.56,100.03,10680,509.0,2023-11-22,2025-02-21,30.0,False,0.12,0.18,False,False,True,False,2025-Q4,True,0.12244897959183673,0.08998335405691114,0.004023992127546064,0.047659176029962544,False,13.933849401829699,37.41387822926411,0.09288229834133394,8.146319120338791,15.5,Low,11.6,False,Low
SUP078,Seven Akar Yapı San. ve Tic. A.Ş.,İnşaat Malzemeleri,Adana,Medium,1979.0,194.0,2088398224,781615470.97,94442790.6,121,2.0,1108.79,,1094.7,936.77,84782,2812.0,2024-09-26,2026-05-30,60.0,False,0.05,0.18,False,True,False,True,2025-Q4,True,0.01652892561983471,0.09124264743232054,0.03934706651790205,0.03316741761222901,True,1.8808777429467085,38.09164814902456,8.882077087565795,5.473773919647279,13.2,Low,5.6,False,Low
SUP081,Şensoy Şensoy Kimya San. Tic. Ltd. Şti.,Kimya,Sakarya,Medium,1976.0,111.0,4119079036,481715226.76,32529276.49,124,27.0,937.65,1008.09,820.44,982.16,106206,9539.0,2017-08-12,,30.0,False,0.06,0.13,False,True,False,False,2025-Q4,True,0.21774193548387097,0.08860005328844586,0.013552454323932877,0.08981601792742407,False,24.77753058954394,36.669365735864794,1.0537076671505103,15.920811507094449,20.5,Low,5.1,False,Low
SUP051,Çamurcuoğlu Sakarya Plastik San. ve Tic. A.Ş.,Plastik ve Kauçuk,Gaziantep,Medium,2004.0,165.0,1054119980,973875757.79,55177474.11,113,34.0,380.12,434.87,420.66,393.59,103425,26555.0,2019-09-25,2025-10-09,90.0,False,0.31,0.77,False,True,False,True,2025-Q4,True,0.3008849557522124,0.061219514204924684,0.022988221020398228,0.2567561034566111,False,34.238632895941414,21.932763336441464,3.031789865591423,46.70761539406101,25.2,Medium,43.9,False,High
SUP052,Şener Zorlu Makine İmalat Ltd. Şti.,Makine İmalat,Tekirdağ,Small,1987.0,25.0,8788925540,61449101.78,4021888.22,11,1.0,434.91,395.49,448.34,323.22,8461,351.0,2021-10-08,2026-06-25,90.0,False,0.12,0.34,False,True,False,True,2025-Q4,True,0.09090909090909091,0.14028878574191944,0.0016756123184685596,0.04148445810187921,False,10.344827586206897,64.48898960716556,0.01609248269592013,7.007588243889096,20.8,Low,15.9,False,Low
SUP063,Aksu San. ve Tic. A.Ş.,Otomotiv Yan Sanayi,Trabzon,Large,1978.0,609.0,6518844229,4123911786.84,316891944.71,229,95.0,1092.76,,1402.9,1240.03,807758,56623.0,2024-10-11,2025-11-11,60.0,,0.16,0.27,False,True,False,True,2025-Q4,True,0.4148471615720524,0.12458371228045449,0.132024565859151,0.07009896528415689,True,47.20674597199217,56.03629177863251,100.0,12.284626518731468,57.4,High,17.5,False,Low
SUP074,Yüksel Kimya San. Tic. Ltd. Şti.,Kimya,Denizli,Medium,2005.0,75.0,3082677344,198303923.41,8804590.42,126,7.0,319.81,356.16,,326.62,105306,7394.0,2017-11-24,,60.0,True,0.15,0.53,False,False,False,,2025-Q4,True,0.05555555555555555,0.05781976724246619,0.003668197463434791,0.0702144227299489,True,6.321839080459769,20.102970318430696,0.07718084036713072,12.305918982609278,9.1,Low,23.7,True,Low
SUP048,Şafak Metal Ltd. Şti.,Metal ve Çelik,Mersin,Small,1993.0,26.0,5510762292,71063762.93,8804590.42,35,2.0,146.95,136.99,160.75,142.77,2165,181.0,2018-08-04,2025-04-25,45.0,,0.25,0.65,False,False,True,False,2025-Q4,False,0.05714285714285714,0.06888908800609794,0.003668197463434791,0.0836027713625866,True,6.502463054187192,26.060638954089427,0.07718084036713072,14.774975245619814,11.0,Low,35.5,False,Medium
SUP044,Ertaş Plastik Ltd. Şti.,Plastik ve Kauçuk,İstanbul,Small,2011.0,,8661565458,44281395.89,6354000.82,48,6.0,297.76,359.45,313.06,,8810,186.0,2023-03-09,,45.0,False,0.22,0.28,False,True,False,True,2025-Q4,True,0.125,0.09932549117945612,0.0026472247519478123,0.021112372304199774,True,14.224137931034484,42.44195163263602,0.040188901427068734,3.2506031660783004,16.1,Low,22.9,False,Low
SUP018,Sener Mansiz Otomotiv Tic.,Otomotiv Yan Sanayi,Denizli,Micro,2019.0,6.0,8981872771,8139043.63,1707858.25,34,8.0,48.61,53.54,76.87,64.46,4205,617.0,2021-09-05,2026-06-16,60.0,False,0.15,0.92,False,True,True,False,2025-Q4,False,0.23529411764705882,0.20626807877043854,0.000711533529864775,0.14673008323424494,False,26.774847870182555,100.0,0.0028891960365797407,26.416805692414037,38.3,High,34.3,True,Medium
SUP021,Arslan Çorlu Kauçuk Tic.,Plastik ve Kauçuk,Çorum,Small,2011.0,26.0,2708053107,22212953.85,3134795.86,12,7.0,226.96,286.25,279.93,232.64,2017,160.0,2020-07-27,2026-05-03,30.0,False,0.2,0.39,True,True,False,True,2025-Q4,True,0.5833333333333334,0.12073523396776616,0.0013060289773295195,0.07932573128408528,False,66.37931034482759,53.96498505366652,0.009770426488372173,13.98621085930653,38.8,High,64.2,True,High
SUP014,Akdeniz Ergül İnşaat Malzemeleri San. ve Tic. A.Ş.,İnşaat Malzemeleri,İstanbul,Large,1951.0,2953.0,4654145862,5908947316.98,206503713.04,227,1.0,930.74,1014.75,827.8,990.04,395127,47679.0,2018-05-03,,60.0,False,0.13,0.17,False,True,False,True,2025-Q4,True,0.004405286343612335,0.08842520637207925,0.08603425715777861,0.12066753221116248,False,0.5012912046179554,36.57526059500543,42.465206462851825,21.610394789974343,23.2,Low,12.2,False,Low
SUP067,Akçay Fırat Karton Ltd. Şti.,Ambalaj,Ankara,Micro,2017.0,2.0,6371473217,3731829.4,293784.14,17,4.0,,99.79,95.77,105.28,4741,572.0,2023-01-17,,,False,0.13,0.58,False,False,False,False,2025-Q4,True,0.23529411764705882,0.047605681876199915,0.00012239731614288672,0.12064965197215777,True,26.774847870182555,14.60560175102274,7.057734223686312e-05,21.607097347002842,16.3,Low,23.3,False,Low
SUP068,Yüksel Bilgin Mobilya Tic.,Mobilya,İzmir,Small,1986.0,,7373395006,91207974.44,20536986.76,34,8.0,415.54,382.98,359.15,419.03,5839,428.0,2024-05-16,2024-12-12,60.0,,0.15,0.4,True,True,False,False,2025-Q4,False,0.23529411764705882,0.07214790088175278,0.0085561870735636,0.07330022264086317,False,26.774847870182555,27.814579206914818,0.41998639280289807,12.874996902933733,18.4,Low,60.1,True,High
SUP043,Erdoğan Kısakürek Makine İmalat Tic.,Makine İmalat,Bursa,Small,1988.0,40.0,7617711595,42583507.64,6812975.22,15,3.0,216.82,175.71,175.68,204.54,7766,1177.0,2023-11-16,2025-12-17,45.0,True,0.06,0.25,False,True,False,,2025-Q4,True,0.2,0.10772671201774478,0.0028384441783548733,0.15155807365439095,False,22.758620689655174,46.96361027441644,0.04620690131603072,27.307175394586018,23.8,Low,8.3,False,Low
SUP035,Eraslan Yaman Kauçuk Tic.,Plastik ve Kauçuk,Van,Micro,2015.0,9.0,1903431616,9707434.49,1312358.18,8,0.0,93.54,93.34,114.38,98.14,872,51.0,2024-07-01,,30.0,False,0.14,0.58,False,True,False,True,2025-Q4,False,0.0,0.09952083990047313,0.0005467589879091614,0.058486238532110095,False,0.0,42.54709114147045,0.0016997019212355309,10.143027393662804,12.2,Low,24.2,False,Low
SUP045,Bilge Otomotiv Tic.,Otomotiv Yan Sanayi,Eskişehir,Small,2012.0,13.0,5945198329,77013007.23,8924284.87,16,2.0,186.39,181.6,196.62,148.27,1968,1074.0,2020-12-20,2025-11-13,90.0,False,0.27,0.5,False,False,False,True,2025-Q4,True,0.125,0.11741861427804967,0.0037180649594718436,0.5457317073170732,True,14.224137931034484,52.1799323369044,0.07929400272486618,100.0,33.0,High,33.2,False,Medium
SUP069,Yıldırım Plastik San. ve Tic. A.Ş.,Plastik ve Kauçuk,Denizli,Medium,1987.0,,9416878495,107359665.35,3007427.25,131,3.0,389.9,344.22,401.7,476.52,69315,9964.0,2017-10-12,2025-05-30,30.0,True,0.1,0.07,False,True,False,True,2025-Q4,True,0.022900763358778626,0.13613567828368175,0.001252964247474293,0.14374954915963356,False,2.6059489339299815,62.253727067321606,0.008991375892060945,25.867140716847466,20.4,Low,6.9,False,Low
SUP031,Aslan Yapi Tic.,İnşaat Malzemeleri,Kocaeli,Small,,17.0,7808760384,87195978.5,8946860.84,35,4.0,315.39,255.97,216.55,226.67,5689,1125.0,2022-01-22,2025-07-18,60.0,False,0.15,0.33,False,True,False,True,2025-Q4,True,0.11428571428571428,0.17515817502123815,0.003727470634459344,0.19775004394445422,False,13.004926108374384,83.25619956430246,0.07969577177885175,35.825819229976474,30.8,Medium,18.2,True,Low
SUP017,Durmuş Makine San. Tic. Ltd. Şti.,Makine İmalat,Kocaeli,Medium,1990.0,,2769267632,563906808.92,59734187.14,65,6.0,135.12,160.72,139.46,143.63,88240,14920.0,2023-02-18,2024-11-10,45.0,False,0.15,0.39,False,True,False,,2025-Q4,False,0.09230769230769231,0.0774555722194046,0.024886653812942174,0.16908431550317315,False,10.503978779840848,30.67124473607764,3.55321678588988,30.539334818510998,16.8,Low,19.9,True,Low
SUP033,Şensoy Soylu Elektrik San. ve Tic. A.Ş.,Elektronik,Aydın,Large,1950.0,1408.0,5997278753,2334272596.64,135159382.31,341,15.0,767.01,673.41,762.66,772.88,675974,14495.0,2022-01-17,2025-02-22,60.0,True,0.11,0.33,False,True,False,True,2025-Q4,True,0.04398826979472141,0.0634945523712671,0.05631054707811783,0.021443132428170315,False,5.005561735261402,23.15722180304188,18.191549691995558,3.311601380126355,12.6,Low,14.8,False,Low
SUP034,Çamurcuoğlu Şensoy Karton Tic.,Ambalaj,Şanlıurfa,Small,1994.0,41.0,1289517184,72774858.49,10321260.56,29,4.0,86.78,87.52,71.49,87.73,11917,808.0,2023-06-04,2026-07-29,,True,0.13,0.71,True,True,True,True,2025-Q4,True,0.13793103448275862,0.09519227804877654,0.0043000775731304895,0.06780229923638499,False,15.695600475624257,40.21739650780436,0.10606698433862284,11.86107931026759,17.4,Low,66.9,False,High
SUP004,Şafak Türk Plastik Ltd. Şti.,Plastik ve Kauçuk,Gaziantep,Small,1988.0,17.0,3269166979,32196475.69,5136080.99,36,5.0,112.81,121.08,103.32,118.25,2597,277.0,2018-03-04,2025-12-12,60.0,False,0.31,0.2,False,True,False,True,2025-Q4,True,0.1388888888888889,0.06870351477766655,0.0021398109804991535,0.10666153253754332,False,15.804597701149426,25.96076075684032,0.026253499799367693,19.027432382678573,14.9,Low,28.4,False,Medium
SUP047,Şensoy Şama İplik San. Tic. Ltd. Şti.,Tekstil,Adana,Medium,1985.0,243.0,1147679763,438574965.13,34129764.21,45,12.0,748.29,686.68,702.67,657.85,102914,8123.0,2021-03-25,,60.0,True,0.19,0.39,False,True,False,True,2025-Q4,True,0.26666666666666666,0.05409653659037703,0.014219254789906459,0.07892998037196106,False,30.344827586206897,18.099073697045128,1.159947914465557,13.913227155715898,17.5,Low,23.3,True,Low
SUP002,Bilgin Yaman Çelik Ltd. Şti.,Metal ve Çelik,Çorum,Micro,2020.0,6.0,4103413163,3910304.11,603002.5,8,4.0,82.1,79.57,77.94,75.12,848,67.0,2021-05-15,2025-03-19,60.0,False,0.13,0.43,False,True,False,False,2025-Q4,True,0.5,0.03720570305495565,0.00025122488786307877,0.07900943396226415,False,56.896551724137936,9.008182635803824,0.00034671909013664923,13.92787985039389,24.3,Medium,19.2,False,Low
